id;activity_month;registration_month;region;operating_system
id_31729;13.0;12.0;ROW;Windows
id_31733;13.0;13.0;America;Windows
id_31739;13.0;8.0;America;Windows
id_31744;13.0;12.0;America;Mac
id_31750;13.0;9.0;ROW;Windows
id_31762;13.0;13.0;America;Windows
id_31773;13.0;13.0;ROW;Mac
id_31777;13.0;8.0;America;Windows
id_31793;13.0;13.0;ROW;Mac
id_31810;13.0;13.0;America;Windows
id_31843;13.0;13.0;America;Mac
id_31844;13.0;12.0;ROW;Unknown
id_31847;13.0;9.0;ROW;Windows
id_31850;13.0;13.0;ROW;Windows
id_31855;13.0;8.0;ROW;Windows
id_31862;13.0;12.0;ROW;Windows
id_31866;13.0;12.0;ROW;Unknown
id_31879;13.0;13.0;ROW;Windows
id_31927;13.0;13.0;ROW;Windows
id_31939;13.0;9.0;America;Windows
id_31944;13.0;13.0;ROW;Windows
id_31957;13.0;13.0;EMEA;Windows
id_31958;13.0;13.0;EMEA;Windows
id_31974;13.0;13.0;America;Windows
id_31976;13.0;13.0;America;Mac
id_31990;13.0;4.0;America;Windows
id_31995;13.0;12.0;ROW;Windows
id_31998;13.0;8.0;America;Windows
id_32004;13.0;13.0;EMEA;Windows
id_32009;13.0;13.0;ROW;Windows
id_32033;13.0;8.0;EMEA;Windows
id_32036;13.0;13.0;ROW;Windows
id_32038;13.0;13.0;EMEA;Mac
id_32045;13.0;13.0;America;Windows
id_32047;13.0;11.0;EMEA;Windows
id_32050;13.0;12.0;ROW;Windows
id_32054;13.0;13.0;ROW;Windows
id_32083;13.0;13.0;EMEA;Windows
id_32089;13.0;10.0;EMEA;Windows
id_32100;13.0;13.0;EMEA;Windows
id_32124;13.0;13.0;EMEA;Windows
id_32128;13.0;9.0;EMEA;Windows
id_32134;13.0;13.0;America;Windows
id_32160;13.0;11.0;ROW;Windows
id_32167;13.0;1.0;EMEA;Linux
id_32181;13.0;11.0;ROW;Windows
id_32184;13.0;9.0;ROW;Windows
id_32192;13.0;13.0;EMEA;Mac
id_32211;13.0;9.0;EMEA;Windows
id_32212;13.0;13.0;America;Windows
id_32232;13.0;10.0;ROW;Windows
id_32246;13.0;13.0;ROW;Mac
id_32257;13.0;13.0;EMEA;Windows
id_32296;13.0;13.0;ROW;Windows
id_32300;13.0;3.0;ROW;Unknown
id_32301;13.0;13.0;ROW;Unknown
id_32302;13.0;10.0;EMEA;Windows
id_32312;13.0;9.0;EMEA;Windows
id_32313;13.0;13.0;EMEA;Windows
id_32322;13.0;11.0;EMEA;Mac
id_32375;13.0;10.0;America;Windows
id_32385;13.0;10.0;ROW;Windows
id_32391;13.0;13.0;ROW;Windows
id_32397;13.0;13.0;ROW;Unknown
id_32429;13.0;10.0;America;Unknown
id_32437;13.0;11.0;ROW;Unknown
id_32438;13.0;13.0;ROW;Windows
id_32440;13.0;3.0;ROW;Windows
id_32451;13.0;13.0;ROW;Windows
id_32453;13.0;13.0;ROW;Windows
id_32454;13.0;13.0;ROW;Windows
id_32455;13.0;13.0;ROW;Windows
id_32460;13.0;11.0;ROW;Unknown
id_32475;13.0;10.0;ROW;Mac
id_32486;13.0;8.0;EMEA;Mac
id_32504;13.0;13.0;ROW;Windows
id_32514;13.0;3.0;ROW;Windows
id_32517;13.0;13.0;ROW;Windows
id_32519;13.0;13.0;America;Windows
id_32522;13.0;13.0;ROW;Windows
id_32545;13.0;8.0;ROW;Windows
id_32552;13.0;8.0;ROW;Windows
id_32556;13.0;11.0;ROW;Windows
id_32569;13.0;13.0;America;Windows
id_32584;13.0;13.0;EMEA;Mac
id_32593;13.0;4.0;ROW;Unknown
id_32597;13.0;13.0;ROW;Windows
id_32599;13.0;12.0;ROW;Windows
id_32620;13.0;13.0;EMEA;Mac
id_32629;13.0;13.0;EMEA;Windows
id_32631;13.0;2.0;EMEA;Windows
id_32643;13.0;10.0;EMEA;Windows
id_32644;13.0;13.0;EMEA;Windows
id_32681;13.0;12.0;ROW;Mac
id_32695;13.0;13.0;America;Mac
id_32711;13.0;10.0;ROW;Windows
id_32728;13.0;13.0;EMEA;Mac
id_32734;13.0;13.0;EMEA;Mac
id_32749;13.0;11.0;ROW;Windows
id_32752;13.0;13.0;ROW;Windows
id_32757;13.0;13.0;ROW;Windows
id_32758;13.0;10.0;ROW;Mac
id_32774;13.0;13.0;America;Windows
id_32785;13.0;9.0;ROW;Windows
id_32787;13.0;13.0;ROW;Windows
id_32803;13.0;1.0;ROW;Unknown
id_32805;13.0;11.0;ROW;Windows
id_32830;13.0;11.0;ROW;Windows
id_32850;13.0;13.0;ROW;Windows
id_32852;13.0;13.0;ROW;Unknown
id_32863;13.0;13.0;America;Windows
id_32873;13.0;5.0;ROW;Windows
id_32882;13.0;13.0;EMEA;Windows
id_32898;13.0;1.0;EMEA;Windows
id_32899;13.0;12.0;ROW;Windows
id_32903;13.0;11.0;ROW;Windows
id_32909;13.0;12.0;America;Windows
id_32911;13.0;11.0;ROW;Windows
id_32918;13.0;11.0;ROW;Windows
id_32928;13.0;10.0;EMEA;Windows
id_32931;13.0;10.0;EMEA;Windows
id_32944;13.0;13.0;EMEA;Mac
id_32945;13.0;12.0;EMEA;Windows
id_32947;13.0;13.0;EMEA;Linux
id_32952;13.0;10.0;ROW;Windows
id_32957;13.0;6.0;EMEA;Windows
id_32977;13.0;11.0;EMEA;Mac
id_32982;13.0;13.0;EMEA;Mac
id_32997;13.0;13.0;EMEA;Windows
id_33020;13.0;13.0;EMEA;Windows
id_33022;13.0;13.0;EMEA;Windows
id_33026;13.0;12.0;EMEA;Windows
id_33030;13.0;13.0;America;Windows
id_33045;13.0;13.0;EMEA;Windows
id_33046;13.0;12.0;EMEA;Windows
id_33049;13.0;13.0;America;Windows
id_33076;13.0;13.0;EMEA;Windows
id_33077;13.0;3.0;EMEA;Windows
id_33078;13.0;9.0;ROW;Windows
id_33092;13.0;5.0;EMEA;Windows
id_33093;13.0;7.0;EMEA;Windows
id_33094;13.0;13.0;EMEA;Windows
id_33095;13.0;13.0;EMEA;Windows
id_33103;13.0;13.0;ROW;Mac
id_33112;13.0;13.0;ROW;Mac
id_33117;13.0;13.0;EMEA;Mac
id_33124;13.0;11.0;ROW;Windows
id_33129;13.0;5.0;EMEA;Windows
id_33131;13.0;8.0;EMEA;Windows
id_33140;13.0;9.0;ROW;Mac
id_33148;13.0;13.0;ROW;Windows
id_33170;13.0;13.0;ROW;Mac
id_33200;13.0;12.0;ROW;Windows
id_33208;13.0;13.0;ROW;Linux
id_33220;13.0;12.0;ROW;Windows
id_33232;13.0;10.0;EMEA;Windows
id_33233;13.0;13.0;EMEA;Windows
id_33235;13.0;13.0;EMEA;Windows
id_33239;13.0;13.0;ROW;Windows
id_33256;13.0;13.0;EMEA;Windows
id_33268;13.0;13.0;EMEA;Windows
id_33277;13.0;13.0;ROW;Windows
id_33295;13.0;13.0;America;Windows
id_33299;13.0;10.0;EMEA;Windows
id_33300;13.0;13.0;EMEA;Windows
id_33323;13.0;12.0;ROW;Windows
id_33338;13.0;9.0;ROW;Windows
id_33345;13.0;13.0;America;Windows
id_33350;13.0;12.0;EMEA;Windows
id_33354;13.0;13.0;America;Windows
id_33357;13.0;13.0;America;Mac
id_33378;13.0;12.0;America;Windows
id_33395;13.0;12.0;EMEA;Windows
id_33400;13.0;3.0;EMEA;Windows
id_33402;13.0;11.0;ROW;Windows
id_33408;13.0;13.0;ROW;Windows
id_33418;13.0;13.0;ROW;Windows
id_33429;13.0;11.0;America;Windows
id_33445;13.0;13.0;America;Unknown
id_33448;13.0;11.0;ROW;Unknown
id_33461;13.0;2.0;ROW;Windows
id_33463;13.0;13.0;ROW;Windows
id_33470;13.0;12.0;EMEA;Windows
id_33476;13.0;13.0;EMEA;Linux
id_33477;13.0;13.0;EMEA;Windows
id_33487;13.0;13.0;America;Windows
id_33489;13.0;13.0;ROW;Windows
id_33518;13.0;9.0;ROW;Windows
id_33533;13.0;13.0;EMEA;Windows
id_33543;13.0;8.0;America;Windows
id_33559;13.0;9.0;ROW;Windows
id_33561;13.0;12.0;ROW;Mac
id_33572;13.0;11.0;ROW;Windows
id_33581;13.0;11.0;EMEA;Windows
id_33591;13.0;12.0;ROW;Unknown
id_33597;13.0;13.0;America;Windows
id_33634;13.0;2.0;EMEA;Windows
id_33641;13.0;13.0;ROW;Windows
id_33645;13.0;11.0;ROW;Windows
id_33648;13.0;13.0;ROW;Windows
id_33669;13.0;13.0;EMEA;Windows
id_33670;13.0;10.0;EMEA;Windows
id_33704;13.0;13.0;ROW;Windows
id_33724;13.0;13.0;ROW;Windows
id_33731;13.0;4.0;ROW;Windows
id_33735;13.0;11.0;ROW;Windows
id_33741;13.0;11.0;ROW;Mac
id_33743;13.0;7.0;America;Windows
id_33744;13.0;13.0;ROW;Windows
id_33748;13.0;12.0;ROW;Unknown
id_33756;13.0;10.0;America;Windows
id_33761;13.0;12.0;ROW;Windows
id_33801;13.0;11.0;ROW;Windows
id_33829;13.0;9.0;ROW;Windows
id_33833;13.0;13.0;ROW;Windows
id_33839;13.0;13.0;ROW;Unknown
id_33846;13.0;13.0;ROW;Unknown
id_33862;13.0;12.0;ROW;Windows
id_33863;13.0;11.0;ROW;Windows
id_33872;13.0;13.0;ROW;Mac
id_33882;13.0;12.0;America;Mac
id_33900;13.0;13.0;America;Windows
id_33901;13.0;13.0;ROW;Windows
id_33902;13.0;11.0;ROW;Unknown
id_33905;13.0;12.0;ROW;Windows
id_33913;13.0;13.0;America;Windows
id_33938;13.0;4.0;ROW;Windows
id_33961;13.0;13.0;ROW;Windows
id_33979;13.0;3.0;ROW;Linux
id_33988;13.0;12.0;ROW;Windows
id_33990;13.0;12.0;America;Mac
id_33995;13.0;9.0;EMEA;Windows
id_33997;13.0;12.0;ROW;Windows
id_34004;13.0;13.0;EMEA;Windows
id_34013;13.0;13.0;America;Windows
id_34017;13.0;13.0;America;Windows
id_34020;13.0;9.0;ROW;Unknown
id_34030;13.0;10.0;EMEA;Windows
id_34031;13.0;11.0;EMEA;Unknown
id_34049;13.0;6.0;EMEA;Windows
id_34051;13.0;4.0;ROW;Windows
id_34090;13.0;13.0;America;Mac
id_34104;13.0;4.0;America;Mac
id_34124;13.0;4.0;America;Windows
id_34144;13.0;12.0;America;Windows
id_34159;13.0;13.0;EMEA;Windows
id_34169;13.0;12.0;ROW;Windows
id_34181;13.0;3.0;EMEA;Windows
id_34197;13.0;11.0;America;Linux
id_34198;13.0;13.0;ROW;Windows
id_34213;13.0;13.0;EMEA;Mac
id_34224;13.0;9.0;ROW;Mac
id_34245;13.0;10.0;EMEA;Windows
id_34247;13.0;12.0;America;Windows
id_34254;13.0;13.0;America;Windows
id_34264;13.0;8.0;EMEA;Windows
id_34269;13.0;9.0;EMEA;Windows
id_34306;13.0;6.0;America;Mac
id_34319;13.0;5.0;EMEA;Unknown
id_34326;13.0;9.0;ROW;Unknown
id_34328;13.0;11.0;America;Windows
id_34331;13.0;8.0;EMEA;Unknown
id_34334;13.0;7.0;America;Unknown
id_34336;13.0;11.0;EMEA;Mac
id_34339;13.0;9.0;ROW;Unknown
id_34341;13.0;10.0;ROW;Windows
id_34342;13.0;13.0;ROW;Mac
id_34375;13.0;11.0;ROW;Windows
id_34378;13.0;13.0;ROW;Windows
id_34389;13.0;12.0;ROW;Mac
id_34411;13.0;13.0;EMEA;Windows
id_34413;13.0;13.0;EMEA;Windows
id_34422;13.0;10.0;ROW;Mac
id_34463;13.0;9.0;EMEA;Mac
id_34464;13.0;2.0;ROW;Windows
id_34472;13.0;13.0;ROW;Windows
id_34494;13.0;10.0;ROW;Windows
id_34532;13.0;13.0;America;Windows
id_34536;13.0;13.0;America;Windows
id_34540;13.0;8.0;ROW;Windows
id_34552;13.0;6.0;ROW;Windows
id_34553;13.0;12.0;ROW;Windows
id_34569;13.0;13.0;America;Windows
id_34575;13.0;8.0;ROW;Windows
id_34576;13.0;13.0;America;Windows
id_34577;13.0;13.0;ROW;Windows
id_34580;13.0;8.0;EMEA;Windows
id_34593;13.0;13.0;ROW;Windows
id_34599;13.0;13.0;ROW;Windows
id_34609;13.0;13.0;ROW;Windows
id_34614;13.0;13.0;ROW;Mac
id_34616;13.0;13.0;America;Windows
id_34621;13.0;13.0;ROW;Windows
id_34624;13.0;7.0;EMEA;Windows
id_34635;13.0;10.0;EMEA;Mac
id_34650;13.0;8.0;America;Windows
id_34653;13.0;13.0;ROW;Windows
id_34657;13.0;13.0;America;Windows
id_34673;13.0;13.0;America;Windows
id_34681;13.0;13.0;ROW;Windows
id_34711;13.0;10.0;ROW;Mac
id_34715;13.0;10.0;ROW;Windows
id_34739;13.0;12.0;ROW;Windows
id_34746;13.0;13.0;America;Windows
id_34749;13.0;12.0;America;Mac
id_34768;13.0;13.0;ROW;Windows
id_34785;13.0;12.0;ROW;Windows
id_34792;13.0;13.0;America;Linux
id_34794;13.0;13.0;ROW;Unknown
id_34798;13.0;13.0;America;Windows
id_34817;13.0;13.0;America;Windows
id_34840;13.0;11.0;ROW;Windows
id_34842;13.0;13.0;America;Windows
id_34849;13.0;1.0;America;Windows
id_34850;13.0;13.0;America;Windows
id_34897;13.0;13.0;EMEA;Windows
id_34917;13.0;13.0;EMEA;Windows
id_34920;13.0;7.0;America;Windows
id_34923;13.0;13.0;America;Windows
id_34945;13.0;8.0;America;Mac
id_34954;13.0;10.0;America;Windows
id_34955;13.0;8.0;America;Windows
id_34977;13.0;10.0;EMEA;Windows
id_34978;13.0;10.0;EMEA;Mac
id_34994;13.0;13.0;ROW;Windows
id_35001;13.0;11.0;EMEA;Windows
id_35003;13.0;7.0;ROW;Windows
id_35011;13.0;5.0;America;Windows
id_35016;13.0;9.0;ROW;Windows
id_35020;13.0;12.0;ROW;Unknown
id_35029;13.0;13.0;ROW;Windows
id_35043;13.0;11.0;ROW;Windows
id_35045;13.0;13.0;ROW;Unknown
id_35067;13.0;2.0;ROW;Windows
id_35080;13.0;12.0;ROW;Windows
id_35093;13.0;12.0;ROW;Windows
id_35101;13.0;13.0;EMEA;Windows
id_35106;13.0;13.0;ROW;Mac
id_35110;13.0;13.0;America;Mac
id_35119;13.0;13.0;ROW;Windows
id_35121;13.0;13.0;America;Windows
id_35126;13.0;13.0;EMEA;Windows
id_35156;13.0;12.0;ROW;Windows
id_35178;13.0;13.0;ROW;Windows
id_35196;13.0;13.0;ROW;Windows
id_35197;13.0;13.0;ROW;Windows
id_35202;13.0;13.0;ROW;Windows
id_35204;13.0;12.0;ROW;Windows
id_35233;13.0;13.0;ROW;Mac
id_35237;13.0;12.0;ROW;Windows
id_35262;13.0;12.0;America;Windows
id_35263;13.0;11.0;ROW;Windows
id_35266;13.0;12.0;ROW;Windows
id_35272;13.0;13.0;ROW;Mac
id_35279;13.0;12.0;ROW;Windows
id_35291;13.0;3.0;ROW;Unknown
id_35321;13.0;9.0;ROW;Windows
id_35344;13.0;3.0;EMEA;Windows
id_35345;13.0;11.0;EMEA;Windows
id_35349;13.0;13.0;ROW;Windows
id_35350;13.0;13.0;ROW;Windows
id_35374;13.0;13.0;ROW;Windows
id_35385;13.0;10.0;ROW;Windows
id_35393;13.0;5.0;ROW;Windows
id_35394;13.0;13.0;ROW;Windows
id_35416;13.0;13.0;ROW;Windows
id_35424;13.0;13.0;ROW;Windows
id_35446;13.0;11.0;ROW;Windows
id_35462;13.0;11.0;EMEA;Windows
id_35466;13.0;1.0;America;Windows
id_35498;13.0;13.0;ROW;Windows
id_35523;13.0;13.0;EMEA;Windows
id_35525;13.0;13.0;ROW;Windows
id_35550;13.0;13.0;ROW;Windows
id_35562;13.0;12.0;ROW;Unknown
id_35565;13.0;10.0;ROW;Unknown
id_35571;13.0;8.0;America;Windows
id_35575;13.0;1.0;EMEA;Windows
id_35576;13.0;13.0;ROW;Windows
id_35579;13.0;12.0;EMEA;Windows
id_35586;13.0;9.0;EMEA;Windows
id_35596;13.0;11.0;ROW;Windows
id_35599;13.0;13.0;EMEA;Windows
id_35601;13.0;5.0;EMEA;Windows
id_35611;13.0;13.0;America;Mac
id_35637;13.0;11.0;EMEA;Windows
id_35639;13.0;13.0;EMEA;Windows
id_35646;13.0;11.0;ROW;Unknown
id_35649;13.0;12.0;ROW;Windows
id_35650;13.0;12.0;ROW;Unknown
id_35664;13.0;2.0;America;Unknown
id_35666;13.0;12.0;EMEA;Mac
id_35671;13.0;12.0;EMEA;Windows
id_35677;13.0;9.0;EMEA;Linux
id_35721;13.0;13.0;ROW;Windows
id_35723;13.0;13.0;ROW;Windows
id_35728;13.0;13.0;ROW;Windows
id_35734;13.0;5.0;EMEA;Windows
id_35742;13.0;12.0;ROW;Windows
id_35743;13.0;11.0;ROW;Windows
id_35764;13.0;7.0;America;Windows
id_35779;13.0;11.0;ROW;Unknown
id_35807;13.0;13.0;ROW;Windows
id_35812;13.0;13.0;America;Windows
id_35827;13.0;12.0;EMEA;Windows
id_35842;13.0;13.0;ROW;Unknown
id_35844;13.0;13.0;America;Mac
id_35847;13.0;12.0;ROW;Unknown
id_35848;13.0;12.0;ROW;Windows
id_35859;13.0;13.0;EMEA;Mac
id_35870;13.0;11.0;ROW;Unknown
id_35884;13.0;11.0;ROW;Windows
id_35902;13.0;10.0;ROW;Unknown
id_35904;13.0;13.0;America;Windows
id_35911;13.0;13.0;ROW;Windows
id_35915;13.0;13.0;ROW;Windows
id_35919;13.0;11.0;ROW;Windows
id_35922;13.0;12.0;ROW;Unknown
id_35926;13.0;13.0;ROW;Windows
id_35935;13.0;11.0;ROW;Windows
id_35941;13.0;13.0;ROW;Windows
id_35947;13.0;13.0;ROW;Windows
id_35951;13.0;7.0;EMEA;Windows
id_35954;13.0;13.0;EMEA;Mac
id_35971;13.0;13.0;EMEA;Mac
id_35975;13.0;10.0;EMEA;Windows
id_35976;13.0;13.0;ROW;Mac
id_35980;13.0;13.0;ROW;Windows
id_36038;13.0;10.0;ROW;Unknown
id_36049;13.0;13.0;ROW;Unknown
id_36074;13.0;10.0;ROW;Unknown
id_36081;13.0;13.0;America;Windows
id_36086;13.0;11.0;America;Windows
id_36127;13.0;10.0;ROW;Windows
id_36129;13.0;10.0;ROW;Windows
id_36134;13.0;10.0;ROW;Windows
id_36144;13.0;13.0;ROW;Windows
id_36157;13.0;13.0;ROW;Windows
id_36168;13.0;13.0;ROW;Linux
id_36182;13.0;12.0;ROW;Windows
id_36193;13.0;13.0;ROW;Windows
id_36209;13.0;10.0;America;Windows
id_36232;13.0;10.0;EMEA;Windows
id_36250;13.0;13.0;America;Windows
id_36256;13.0;13.0;ROW;Windows
id_36264;13.0;11.0;America;Windows
id_36278;13.0;13.0;America;Mac
id_36293;13.0;13.0;America;Windows
id_36304;13.0;10.0;America;Windows
id_36305;13.0;2.0;ROW;Windows
id_36310;13.0;13.0;ROW;Unknown
id_36325;13.0;13.0;EMEA;Windows
id_36336;13.0;4.0;ROW;Unknown
id_36341;13.0;12.0;ROW;Windows
id_36382;13.0;13.0;ROW;Mac
id_36390;13.0;12.0;ROW;Linux
id_36397;13.0;13.0;America;Windows
id_36398;13.0;13.0;ROW;Windows
id_36402;13.0;13.0;America;Mac
id_36409;13.0;10.0;America;Windows
id_36446;13.0;5.0;America;Windows
id_36456;13.0;11.0;ROW;Windows
id_36461;13.0;11.0;ROW;Windows
id_36468;13.0;13.0;ROW;Linux
id_36498;13.0;13.0;ROW;Windows
id_36499;13.0;12.0;ROW;Unknown
id_36513;13.0;13.0;ROW;Windows
id_36524;13.0;13.0;America;Windows
id_36527;13.0;13.0;ROW;Windows
id_36538;13.0;13.0;America;Windows
id_36540;13.0;9.0;ROW;Windows
id_36545;13.0;13.0;ROW;Windows
id_36546;13.0;13.0;ROW;Windows
id_36576;13.0;1.0;ROW;Windows
id_36624;13.0;9.0;ROW;Windows
id_36625;13.0;12.0;ROW;Windows
id_36656;13.0;13.0;ROW;Windows
id_36680;13.0;13.0;ROW;Windows
id_36687;13.0;10.0;ROW;Mac
id_36688;13.0;12.0;ROW;Windows
id_36689;13.0;13.0;ROW;Windows
id_36690;13.0;12.0;ROW;Windows
id_36702;13.0;12.0;ROW;Windows
id_36705;13.0;13.0;America;Windows
id_36708;13.0;13.0;ROW;Windows
id_36715;13.0;12.0;ROW;Windows
id_36730;13.0;9.0;ROW;Windows
id_36744;13.0;13.0;ROW;Windows
id_36746;13.0;6.0;ROW;Windows
id_36773;13.0;11.0;EMEA;Mac
id_36775;13.0;12.0;ROW;Unknown
id_36809;13.0;12.0;ROW;Windows
id_36820;13.0;9.0;ROW;Mac
id_36825;13.0;11.0;EMEA;Windows
id_36869;13.0;5.0;ROW;Linux
id_36886;13.0;1.0;ROW;Windows
id_36893;13.0;9.0;ROW;Windows
id_36894;13.0;13.0;ROW;Windows
id_36895;13.0;11.0;ROW;Windows
id_36941;13.0;13.0;ROW;Windows
id_36974;13.0;13.0;ROW;Windows
id_36988;13.0;13.0;ROW;Windows
id_37000;13.0;11.0;ROW;Windows
id_37013;13.0;13.0;ROW;Windows
id_37014;13.0;11.0;ROW;Windows
id_37031;13.0;10.0;EMEA;Windows
id_37051;13.0;8.0;EMEA;Windows
id_37068;13.0;13.0;America;Windows
id_37069;13.0;13.0;ROW;Windows
id_37070;13.0;13.0;America;Windows
id_37075;13.0;11.0;EMEA;Windows
id_37081;13.0;12.0;ROW;Windows
id_37099;13.0;10.0;ROW;Windows
id_37125;13.0;6.0;ROW;Windows
id_37137;13.0;13.0;ROW;Windows
id_37142;13.0;11.0;ROW;Windows
id_37157;13.0;12.0;ROW;Windows
id_37165;13.0;10.0;ROW;Windows
id_37168;13.0;13.0;ROW;Windows
id_37177;13.0;10.0;ROW;Windows
id_37178;13.0;12.0;ROW;Windows
id_37181;13.0;12.0;ROW;Windows
id_37190;13.0;13.0;ROW;Windows
id_37191;13.0;13.0;ROW;Windows
id_37192;13.0;11.0;ROW;Unknown
id_37196;13.0;10.0;ROW;Windows
id_37197;13.0;9.0;ROW;Windows
id_37206;13.0;11.0;ROW;Windows
id_37219;13.0;11.0;ROW;Windows
id_37221;13.0;13.0;EMEA;Windows
id_37257;13.0;11.0;ROW;Windows
id_37261;13.0;13.0;ROW;Windows
id_37267;13.0;13.0;ROW;Windows
id_37270;13.0;13.0;EMEA;Mac
id_37283;13.0;12.0;ROW;Windows
id_37287;13.0;12.0;ROW;Windows
id_37293;13.0;10.0;ROW;Windows
id_37304;13.0;8.0;ROW;Windows
id_37309;13.0;13.0;ROW;Windows
id_37327;13.0;12.0;ROW;Mac
id_37344;13.0;12.0;ROW;Unknown
id_37383;13.0;12.0;ROW;Windows
id_37393;13.0;11.0;ROW;Windows
id_37412;13.0;11.0;ROW;Windows
id_37438;13.0;13.0;EMEA;Windows
id_37445;13.0;11.0;ROW;Windows
id_37455;13.0;11.0;ROW;Unknown
id_37467;13.0;9.0;ROW;Windows
id_37483;13.0;13.0;ROW;Windows
id_37484;13.0;13.0;ROW;Windows
id_37491;13.0;6.0;ROW;Windows
id_37507;13.0;13.0;EMEA;Windows
id_37512;13.0;2.0;EMEA;Mac
id_37514;13.0;13.0;EMEA;Windows
id_37523;13.0;13.0;EMEA;Windows
id_37543;13.0;13.0;ROW;Windows
id_37580;13.0;13.0;ROW;Windows
id_37583;13.0;8.0;ROW;Windows
id_37592;13.0;13.0;ROW;Windows
id_37601;13.0;13.0;ROW;Windows
id_37609;13.0;13.0;EMEA;Mac
id_37615;13.0;10.0;ROW;Windows
id_37623;13.0;12.0;America;Windows
id_37631;13.0;12.0;America;Windows
id_37635;13.0;13.0;America;Mac
id_37642;13.0;13.0;ROW;Windows
id_37676;13.0;8.0;ROW;Windows
id_37677;13.0;13.0;ROW;Windows
id_37691;13.0;12.0;ROW;Unknown
id_37692;13.0;10.0;ROW;Windows
id_37699;13.0;8.0;ROW;Windows
id_37708;13.0;13.0;ROW;Windows
id_37712;13.0;13.0;ROW;Windows
id_37720;13.0;11.0;ROW;Windows
id_37735;13.0;13.0;ROW;Windows
id_37736;13.0;13.0;America;Windows
id_37742;13.0;13.0;America;Windows
id_37754;13.0;13.0;America;Windows
id_37756;13.0;13.0;ROW;Windows
id_37757;13.0;13.0;America;Mac
id_37758;13.0;13.0;America;Windows
id_37769;13.0;10.0;America;Unknown
id_37804;13.0;13.0;America;Windows
id_37805;13.0;13.0;ROW;Windows
id_37807;13.0;2.0;ROW;Windows
id_37810;13.0;13.0;ROW;Windows
id_37812;13.0;13.0;EMEA;Windows
id_37821;13.0;13.0;ROW;Windows
id_37851;13.0;9.0;America;Windows
id_37855;13.0;13.0;America;Windows
id_37856;13.0;10.0;ROW;Windows
id_37875;13.0;13.0;America;Windows
id_37886;13.0;4.0;America;Windows
id_37889;13.0;13.0;America;Mac
id_37897;13.0;11.0;ROW;Windows
id_37907;13.0;7.0;ROW;Windows
id_37908;13.0;13.0;EMEA;Windows
id_37922;13.0;11.0;EMEA;Windows
id_37939;13.0;13.0;America;Windows
id_37948;13.0;13.0;ROW;Mac
id_37978;13.0;10.0;ROW;Windows
id_37993;13.0;11.0;ROW;Unknown
id_37994;13.0;11.0;ROW;Unknown
id_37995;13.0;13.0;ROW;Windows
id_37996;13.0;10.0;ROW;Windows
id_37998;13.0;10.0;ROW;Windows
id_38036;13.0;12.0;EMEA;Mac
id_38044;13.0;13.0;ROW;Windows
id_38047;13.0;13.0;America;Mac
id_38058;13.0;7.0;ROW;Windows
id_38059;13.0;12.0;ROW;Windows
id_38066;13.0;10.0;ROW;Windows
id_38074;13.0;13.0;America;Windows
id_38087;13.0;13.0;ROW;Windows
id_38092;13.0;11.0;ROW;Windows
id_38102;13.0;13.0;ROW;Windows
id_38105;13.0;10.0;ROW;Windows
id_38134;13.0;11.0;EMEA;Windows
id_38136;13.0;3.0;EMEA;Windows
id_38163;13.0;3.0;EMEA;Windows
id_38185;13.0;13.0;ROW;Windows
id_38218;13.0;13.0;America;Windows
id_38219;13.0;13.0;America;Windows
id_38227;13.0;9.0;America;Mac
id_38229;13.0;12.0;America;Windows
id_38231;13.0;13.0;America;Windows
id_38242;13.0;12.0;EMEA;Windows
id_38243;13.0;13.0;America;Mac
id_38273;13.0;13.0;America;Windows
id_38297;13.0;11.0;ROW;Windows
id_38301;13.0;6.0;ROW;Windows
id_38302;13.0;12.0;ROW;Mac
id_38306;13.0;12.0;ROW;Windows
id_38329;13.0;8.0;America;Mac
id_38333;13.0;13.0;ROW;Windows
id_38359;13.0;13.0;America;Mac
id_38360;13.0;13.0;America;Mac
id_38366;13.0;13.0;EMEA;Windows
id_38371;13.0;10.0;EMEA;Windows
id_38382;13.0;11.0;ROW;Unknown
id_38390;13.0;13.0;EMEA;Windows
id_38394;13.0;9.0;EMEA;Windows
id_38406;13.0;6.0;EMEA;Mac
id_38415;13.0;12.0;ROW;Windows
id_38418;13.0;9.0;ROW;Windows
id_38449;13.0;13.0;ROW;Windows
id_38459;13.0;11.0;ROW;Mac
id_38463;13.0;10.0;ROW;Windows
id_38477;13.0;12.0;EMEA;Windows
id_38478;13.0;13.0;EMEA;Windows
id_38482;13.0;12.0;ROW;Windows
id_38491;13.0;13.0;EMEA;Windows
id_38492;13.0;13.0;EMEA;Windows
id_38515;13.0;13.0;EMEA;Mac
id_38517;13.0;13.0;ROW;Windows
id_38521;13.0;10.0;EMEA;Windows
id_38522;13.0;13.0;EMEA;Windows
id_38523;13.0;13.0;EMEA;Windows
id_38524;13.0;13.0;EMEA;Unknown
id_38525;13.0;4.0;EMEA;Linux
id_38531;13.0;10.0;EMEA;Windows
id_38537;13.0;13.0;EMEA;Unknown
id_38554;13.0;13.0;EMEA;Linux
id_38562;13.0;13.0;ROW;Windows
id_38570;13.0;13.0;EMEA;Mac
id_38583;13.0;8.0;ROW;Windows
id_38584;13.0;9.0;EMEA;Windows
